,red,green,blue
0,35.44964248566451,26.584619380814924,16.188632642557497
1,125.24994956369532,98.10309368542103,72.58270805930447
2,48.27293874957856,56.126673440380415,88.20328070703118
3,33.25244608686371,37.93123570624142,18.610310927307765
4,71.65114215394112,69.52051051761872,115.72510748773396
5,97.22731519688115,126.60588378343019,128.6612979210452
6,119.56042363312653,79.08704664315182,15.812310382069235
7,30.63896642644308,34.33226312862548,91.0161591784693
8,96.7556520431923,48.024758561491396,35.184153339792324
9,23.564371250324143,17.994218530265734,34.776964497830406
10,112.86997082451114,127.7394267989831,37.59023605613737
11,152.0175436170849,120.63874223427682,24.45364381430425
12,15.466415087118847,18.23726796688286,70.84873363965382
13,49.36656396765974,70.7494333634445,29.902543711087713
14,73.24489604630261,26.829129644353454,13.510545953764481
15,191.1238542393934,168.7545757837224,35.051238862553916
16,92.85348197010848,48.86959849431074,73.45165192126154
17,40.77958876365947,58.85888730354934,109.91928954697316
18,255.5602263711542,255.30109828437236,252.6840027308689
19,168.17608138987677,168.11928569671116,167.31325033979147
20,102.99109960122962,103.19160480717714,103.01226384179813
21,58.40450187816815,58.505388925531875,58.46224269962468
22,26.47495696220276,26.708992738242554,26.999485135888044
23,9.59149688772885,9.678842470027492,10.040179250126167
