,red,green,blue
0,37.1320202876774,27.107566741599403,16.006411604423153
1,132.867004344588,100.55447793718454,71.89175653238594
2,46.10216582829062,54.51598730328504,89.135855952174
3,33.12252385962931,40.338667168495036,17.967281315962495
4,70.10137995638891,66.80957653483672,117.07094109395614
5,89.73942756214926,124.69283987477651,127.7402387436745
6,129.03218389786758,81.43887431712167,15.586177208228612
7,28.37075643857019,32.369356141658685,93.31393508498991
8,112.74791045034479,54.38334307663973,35.37394489076936
9,23.409288399352388,17.94039003099564,35.31112814598167
10,111.28936540684666,132.33642323948777,33.917102396250876
11,161.63320889832954,128.61287830198015,23.6212758524646
12,13.971550639653879,16.619887798771142,73.35874408620873
13,46.13731812660256,74.42686275233999,27.908789371847092
14,84.60777432508719,32.635693967702196,13.533408749846581
15,199.08455335973622,176.0483892533711,31.33670777744267
16,102.03561217085453,52.7137598639802,74.66438737538988
17,34.983289012370854,54.18949598494354,110.64580950975562
18,255.8131606626659,255.37083487895634,253.6114191187914
19,168.3358119708668,168.1360274149453,167.69824438736347
20,103.04274297361378,103.17195974611933,103.1649033220153
21,58.459936694883694,58.516659383237034,58.525186647371875
22,26.441153560841737,26.691015369659084,27.023831705308705
23,9.585785732727377,9.709625921105072,10.038954341727319
