,red,green,blue
0,36.060250028315245,21.501703054546645,16.23316246412196
1,120.87987677831906,87.47604364132145,65.2413976602212
2,45.28647961192243,60.98692832688601,91.87901307882257
3,33.17420864282063,41.79627494247285,16.46787190672379
4,64.16302401411377,71.19220381740683,120.62639998377814
5,90.58630754849689,150.28219767310253,110.37940894195114
6,136.06847412138418,46.40677566964168,15.196642810848536
7,24.868927484653092,36.65498959707612,98.2351275107876
8,83.64607381874603,28.461416480754146,37.209225056801664
9,18.79795149085433,16.29092924271331,42.69268883070533
10,121.0606544581379,136.72228390161865,24.179364739533035
11,171.7148662225369,91.5495081292517,20.447642519282628
12,11.662103122852098,18.52288117425121,76.71265110520213
13,49.11771897650885,86.25169052889123,21.799380527028678
14,51.29026960708434,13.257486203763674,13.906122105973708
15,206.70239345641158,152.58138445301182,19.798042315463523
16,70.8117442398007,34.614744890180965,84.49922397376662
17,27.299765482475802,77.87148095310437,97.63212569582595
18,255.6074904500101,255.4150995313114,242.97998889388904
19,168.89205565732746,167.6863096598697,163.87988709738164
20,103.56335904253476,102.94428341376481,101.90078247328645
21,58.720106058542115,58.36088315517361,58.13279795791959
22,26.59598980019987,26.750029859281465,27.057854285247842
23,9.511936993142923,9.757889470206933,10.140195345640475
