,red,green,blue
0,40.286762694990905,21.66248609121763,16.030754965340694
1,134.46730757240118,87.503388243722,67.61654576775577
2,42.704155889529225,60.541202397745494,89.85304376066422
3,31.700095980348948,42.46032700756756,17.01732611338756
4,70.38808582572817,70.39830948587348,117.63573279741139
5,81.94956784015156,149.92558230718817,116.06040628774228
6,145.94405463911653,47.116729228545765,15.287092535282865
7,25.891633982669177,35.84357958259056,96.04822262256754
8,108.90986286567312,28.381376858788993,36.553262830728514
9,24.687051131386404,16.20540939988183,38.90908831128537
10,113.07382666831066,138.6910148354677,26.82831729670612
11,177.18342366414598,92.37262143400031,21.340357904217115
12,11.712135630851622,17.88038022630614,76.66900941289258
13,41.41716725187786,87.40453160366496,23.61966408185384
14,83.14646098491649,13.280825347318217,13.779028398647723
15,210.79986215643424,154.5563324316645,22.421841231287452
16,101.67925311194927,34.13821153921218,79.0828155313501
17,25.37499108251422,76.77157658668145,103.2428482313254
18,255.7636044666648,255.43269692168505,242.9406332261902
19,168.47878077515094,167.70763277684276,163.09235422790107
20,103.09560110172815,102.95754581652267,101.35941142413023
21,58.44450660027209,58.36493616020981,57.89230489767802
22,26.406687764216827,26.750442415055357,26.938009401501525
23,9.508903230251777,9.752333899025237,10.077106146870257
