,red,green,blue
0,45.45601897063686,30.458612607661884,16.31697671629584
1,148.39978366664116,109.28219984777024,76.75927679261905
2,41.380266609734385,51.95641907382402,84.96415217675549
3,33.39786912552847,36.901678579384495,20.059886950974217
4,79.23459787163434,69.09105530823066,111.15748168408751
5,78.89904314775895,115.25994943208414,138.6087512121
6,147.0175352426184,96.59135614932546,16.270879947724623
7,29.4906721582562,31.170084446353336,84.67376029558744
8,134.23743224103026,67.10915615486822,33.99843196228475
9,34.79051137239679,20.05748750477933,29.949612399855948
10,105.03720359573595,125.34253524334034,46.52857699717677
11,173.95577839204685,135.61610865438493,27.07104422219026
12,13.556509676428687,15.519170446455545,65.34292790304225
13,36.453893047103215,64.18571547321143,35.24238447603322
14,123.31652540711329,46.56516664541946,13.295344970933687
15,208.60711121453696,181.87019890446803,45.13883200544668
16,140.059315671263,66.3457278395572,65.95347299837039
17,29.883456897792527,50.22547405569652,115.7733506125673
18,255.9174856336782,255.55093194875693,253.50895894534608
19,167.5851350153381,168.1519326131467,167.18945574252353
20,102.227934844384,103.09325960461105,102.8626753762353
21,57.93214326972826,58.444795606271896,58.37209204713726
22,26.139409557709264,26.600908334056648,26.8988390571297
23,9.526314129541433,9.632396548719411,9.963507380668654
