,red,green,blue
0,39.2688331157305,21.92638403423455,16.093534456333344
1,136.30688881918164,85.64378688604306,65.94730684146647
2,43.26906800060677,58.232714510562054,92.47402646495877
3,31.19051251848486,45.65443924986987,16.604869124114085
4,67.24289926876126,64.6571149676266,121.58237080648797
5,79.7070430478219,146.46929600273123,112.41601684363512
6,147.5407931179311,52.73323647663086,15.194638980158125
7,24.821786550669867,32.989168423598905,99.65911416120211
8,113.39753235524014,28.05181263836939,36.99656742965749
9,20.906148456905292,15.597003187362885,42.08514001765335
10,111.05596640362543,146.84544194806307,24.7432755755572
11,177.21124993990088,109.34123041992845,20.63155810482386
12,11.595312966858893,16.059250113303015,78.56131416666149
13,39.66824241591594,93.00117736491185,22.185147925208756
14,75.79120462568748,13.218624942301297,13.868151568603754
15,210.75067946338055,166.20402360603273,20.45312632465313
16,94.31888093970775,32.08292617129877,84.30100923138826
17,24.752262461969995,66.43600764199932,99.6908768820621
18,255.79123388100248,255.31643136442966,247.8605694382879
19,168.8415045987296,167.82159057586685,165.99409160175682
20,103.41975923452596,103.04690024019914,102.70693359945817
21,58.6869532694155,58.43163020316532,58.41624744849914
22,26.49454337652319,26.763412566607364,27.111823332145462
23,9.51391319786887,9.78483877630908,10.132905041880647
