,red,green,blue
0,312.26593179227564,212.87415187592254,9.334629669791775
1,1019.4512800245466,763.7693780535903,43.91251118625117
2,284.2670300504862,363.121550784887,48.60636314972269
3,229.43093034822155,257.9045090323102,11.475876883382677
4,544.3121965994178,482.8749093204701,63.5910649741474
5,542.007060538428,805.5476556553538,79.29541017638826
6,1009.9557478184666,675.0735262859773,9.308258591921899
7,202.58994142507441,217.8466030573315,48.44023551977328
8,922.1611968972761,469.02348716903856,19.449851356629598
9,238.9978642487142,140.18106130900273,17.133599279286376
10,721.5664943044156,876.0144865295698,26.61810719489922
11,1195.0114519560634,947.8161228936966,15.486825591675421
12,93.12817580209874,108.46292604201139,37.381436777172155
13,250.42467725039666,448.5916650212789,20.161492749796004
14,847.1386316631184,325.4422807856706,7.606012056868851
15,1433.0532113685802,1271.0843019013635,25.8230607191454
16,962.1553691828427,463.68791403465957,37.730717925309364
17,205.2882263928875,351.0240380903969,66.23171512649002
18,1758.0578749089077,1786.0363044247401,145.02761699512052
19,1151.2475030843134,1175.2078304550412,95.64588349825058
20,702.2678635804511,720.5150965062467,58.845765252715275
21,397.9722621668875,408.4685818262496,33.39355517783193
22,179.5680146849349,185.9127949681144,15.388310317000775
23,65.44223241654238,67.32047425316432,5.6999316250720495
