,red,green,blue
0,5.927272319697497,5.7777371831075,11.641129661910002
1,19.829520010019994,23.731139719399994,46.693411579469995
2,6.939767459279998,16.6341820107,65.6853758716525
3,5.113886254172502,11.36646670872,11.8000122413575
4,10.460212258615,19.454357733492497,86.20097722841749
5,13.6775352919475,41.06547651431248,78.92888533485748
6,21.952979542245,12.037948164392501,10.896283563605
7,3.9727876810525,10.054042924922499,70.15858249903
8,14.7713296660675,7.672830437222499,26.664661958447496
9,3.3527714260924997,4.422636448444999,30.57030849445
10,18.488608503364997,36.9763500892675,17.3281626176325
11,27.283947456834994,24.071905143602496,14.656435640840003
12,1.8348712688350002,5.081869384769999,54.760935379762515
13,7.230848829772498,23.486539736734997,15.622108114545
14,10.245271109694999,3.5723885945374994,9.971851742232499
15,32.69494889150751,40.9006211577325,14.199675488385001
16,13.216174157794997,9.414167399155001,60.4111112992025
17,4.17419118109,21.576044496065,69.79295947585499
18,40.12712459216499,69.223922291275,173.47306110913252
19,26.4767014300725,45.43910413695249,117.1019663965975
20,16.220832222927502,27.895168091494998,72.87903455937
21,9.196235653762498,15.8149897877025,41.61033836549751
22,4.1612398869325,7.250433895937501,19.38277798931
23,1.4927649816974997,2.6463679107250004,7.266811741612501
