3360, 300, 0.0775251 
3360, 301, 0.0675223 
3360, 302, 0.0578675 
3360, 303, 0.0489865 
3360, 304, 0.0426447 
3360, 305, 0.040054 
3360, 306, 0.0405067 
3360, 307, 0.0426084 
3360, 308, 0.0455114 
3360, 309, 0.0483462 
3360, 310, 0.0529371 
3360, 311, 0.0570749 
3360, 312, 0.060103 
3360, 313, 0.0623211 
3360, 314, 0.0643884 
3360, 315, 0.0669313 
3360, 316, 0.066924 
3360, 317, 0.0650745 
3360, 318, 0.0624181 
3360, 319, 0.0597833 
3360, 320, 0.057257 
3360, 321, 0.0544817 
3360, 322, 0.0525114 
3360, 323, 0.051853 
3360, 324, 0.0520146 
3360, 325, 0.0522012 
3360, 326, 0.0520094 
3360, 327, 0.0512168 
3360, 328, 0.051114 
3360, 329, 0.0512996 
3360, 330, 0.0518009 
3360, 331, 0.0527338 
3360, 332, 0.0539632 
3360, 333, 0.056581 
3360, 334, 0.0593086 
3360, 335, 0.0622166 
3360, 336, 0.0648147 
3360, 337, 0.0668602 
3360, 338, 0.0691672 
3360, 339, 0.0708775 
3360, 340, 0.0726013 
3360, 341, 0.0742447 
3360, 342, 0.0765482 
3360, 343, 0.0798462 
3360, 344, 0.0828257 
3360, 345, 0.0857499 
3360, 346, 0.0882019 
3360, 347, 0.0902312 
3360, 348, 0.0912321 
3360, 349, 0.0911674 
3360, 350, 0.0917918 
3360, 351, 0.0924429 
3360, 352, 0.0929173 
3360, 353, 0.0931476 
3360, 354, 0.0938175 
3360, 355, 0.0950732 
3360, 356, 0.0952357 
3360, 357, 0.0960186 
3360, 358, 0.0979145 
3360, 359, 0.101172 
3360, 360, 0.105094 
3360, 361, 0.109213 
3360, 362, 0.11447 
3360, 363, 0.118933 
3360, 364, 0.122272 
3360, 365, 0.12405 
3360, 366, 0.124786 
3360, 367, 0.125164 
3360, 368, 0.125246 
3360, 369, 0.127074 
3360, 370, 0.130355 
3360, 371, 0.13547 
3360, 372, 0.142016 
3360, 373, 0.149283 
3360, 374, 0.156731 
3360, 375, 0.162358 
3360, 376, 0.167313 
3360, 377, 0.171185 
3360, 378, 0.174296 
3360, 379, 0.177171 
3360, 380, 0.18001 
3360, 381, 0.184252 
3360, 382, 0.188581 
3360, 383, 0.193715 
3360, 384, 0.199577 
3360, 385, 0.205889 
3360, 386, 0.212766 
3360, 387, 0.219642 
3360, 388, 0.227039 
3360, 389, 0.234597 
3360, 390, 0.242404 
3360, 391, 0.250517 
3360, 392, 0.258489 
3360, 393, 0.266545 
3360, 394, 0.274012 
3360, 395, 0.280483 
3360, 396, 0.28554 
3360, 397, 0.289151 
3360, 398, 0.292077 
3360, 399, 0.294162 
3360, 400, 0.296565 
3360, 401, 0.299778 
3360, 402, 0.304526 
3360, 403, 0.311211 
3360, 404, 0.319359 
3360, 405, 0.329503 
3360, 406, 0.34064 
3360, 407, 0.352196 
3360, 408, 0.363018 
3360, 409, 0.372192 
3360, 410, 0.379865 
3360, 411, 0.384474 
3360, 412, 0.386542 
3360, 413, 0.386876 
3360, 414, 0.386539 
3360, 415, 0.386075 
3360, 416, 0.384727 
3360, 417, 0.384579 
3360, 418, 0.386081 
3360, 419, 0.388612 
3360, 420, 0.391697 
3360, 421, 0.395537 
3360, 422, 0.401553 
3360, 423, 0.408023 
3360, 424, 0.413779 
3360, 425, 0.417472 
3360, 426, 0.417958 
3360, 427, 0.414764 
3360, 428, 0.408556 
3360, 429, 0.401122 
3360, 430, 0.392964 
3360, 431, 0.386918 
3360, 432, 0.385901 
3360, 433, 0.390732 
3360, 434, 0.397966 
3360, 435, 0.405035 
3360, 436, 0.4133 
3360, 437, 0.421139 
3360, 438, 0.426527 
3360, 439, 0.428776 
3360, 440, 0.430268 
3360, 441, 0.432204 
3360, 442, 0.432994 
3360, 443, 0.434239 
3360, 444, 0.436157 
3360, 445, 0.43802 
3360, 446, 0.438597 
3360, 447, 0.43987 
3360, 448, 0.440732 
3360, 449, 0.439657 
3360, 450, 0.437405 
3360, 451, 0.435905 
3360, 452, 0.437143 
3360, 453, 0.43644 
3360, 454, 0.436073 
3360, 455, 0.436587 
3360, 456, 0.437735 
3360, 457, 0.438277 
3360, 458, 0.435777 
3360, 459, 0.431664 
3360, 460, 0.428944 
3360, 461, 0.426386 
3360, 462, 0.422632 
3360, 463, 0.417475 
3360, 464, 0.413131 
3360, 465, 0.412143 
3360, 466, 0.408309 
3360, 467, 0.403114 
3360, 468, 0.39774 
3360, 469, 0.392518 
3360, 470, 0.386383 
3360, 471, 0.379055 
3360, 472, 0.373738 
3360, 473, 0.369271 
3360, 474, 0.365374 
3360, 475, 0.362365 
3360, 476, 0.36088 
3360, 477, 0.359645 
3360, 478, 0.357479 
3360, 479, 0.354513 
3360, 480, 0.350482 
3360, 481, 0.345193 
3360, 482, 0.338995 
3360, 483, 0.332109 
3360, 484, 0.325552 
3360, 485, 0.320174 
3360, 486, 0.31673 
3360, 487, 0.315146 
3360, 488, 0.313779 
3360, 489, 0.311462 
3360, 490, 0.308532 
3360, 491, 0.30491 
3360, 492, 0.300299 
3360, 493, 0.294807 
3360, 494, 0.289559 
3360, 495, 0.286639 
3360, 496, 0.284778 
3360, 497, 0.283461 
3360, 498, 0.282519 
3360, 499, 0.281799 
3360, 500, 0.280851 
3360, 501, 0.278774 
3360, 502, 0.27587 
3360, 503, 0.272524 
3360, 504, 0.268829 
3360, 505, 0.264883 
3360, 506, 0.261083 
3360, 507, 0.257431 
3360, 508, 0.254277 
3360, 509, 0.251254 
3360, 510, 0.248405 
3360, 511, 0.245799 
3360, 512, 0.243154 
3360, 513, 0.240588 
3360, 514, 0.237967 
3360, 515, 0.235771 
3360, 516, 0.233892 
3360, 517, 0.23212 
3360, 518, 0.230628 
3360, 519, 0.229399 
3360, 520, 0.22862 
3360, 521, 0.227859 
3360, 522, 0.227217 
3360, 523, 0.226932 
3360, 524, 0.226987 
3360, 525, 0.227028 
3360, 526, 0.226631 
3360, 527, 0.226174 
3360, 528, 0.225634 
3360, 529, 0.224741 
3360, 530, 0.22313 
3360, 531, 0.221211 
3360, 532, 0.219346 
3360, 533, 0.217072 
3360, 534, 0.214413 
3360, 535, 0.211703 
3360, 536, 0.209401 
3360, 537, 0.207571 
3360, 538, 0.205829 
3360, 539, 0.204685 
3360, 540, 0.2041 
3360, 541, 0.20386 
3360, 542, 0.203972 
3360, 543, 0.204264 
3360, 544, 0.205341 
3360, 545, 0.206701 
3360, 546, 0.208278 
3360, 547, 0.210089 
3360, 548, 0.211862 
3360, 549, 0.21389 
3360, 550, 0.215413 
3360, 551, 0.216815 
3360, 552, 0.218113 
3360, 553, 0.21919 
3360, 554, 0.220036 
3360, 555, 0.220436 
3360, 556, 0.220895 
3360, 557, 0.221223 
3360, 558, 0.221558 
3360, 559, 0.222112 
3360, 560, 0.222918 
3360, 561, 0.224074 
3360, 562, 0.225173 
3360, 563, 0.226447 
3360, 564, 0.227725 
3360, 565, 0.228822 
3360, 566, 0.229942 
3360, 567, 0.230971 
3360, 568, 0.232577 
3360, 569, 0.234278 
3360, 570, 0.236215 
3360, 571, 0.238593 
3360, 572, 0.241132 
3360, 573, 0.244046 
3360, 574, 0.246522 
3360, 575, 0.249162 
3360, 576, 0.251849 
3360, 577, 0.254362 
3360, 578, 0.25699 
3360, 579, 0.25938 
3360, 580, 0.262022 
3360, 581, 0.264347 
3360, 582, 0.266383 
3360, 583, 0.268291 
3360, 584, 0.26989 
3360, 585, 0.271598 
3360, 586, 0.272829 
3360, 587, 0.274013 
3360, 588, 0.27524 
3360, 589, 0.276546 
3360, 590, 0.27819 
3360, 591, 0.279717 
3360, 592, 0.282126 
3360, 593, 0.284976 
3360, 594, 0.288129 
3360, 595, 0.291457 
3360, 596, 0.294542 
3360, 597, 0.297891 
3360, 598, 0.300692 
3360, 599, 0.303567 
3360, 600, 0.306592 
3360, 601, 0.309781 
3360, 602, 0.313579 
3360, 603, 0.317663 
3360, 604, 0.322351 
3360, 605, 0.327163 
3360, 606, 0.332148 
3360, 607, 0.337345 
3360, 608, 0.342257 
3360, 609, 0.347407 
3360, 610, 0.352273 
3360, 611, 0.357231 
3360, 612, 0.362193 
3360, 613, 0.367106 
3360, 614, 0.372451 
3360, 615, 0.377448 
3360, 616, 0.382533 
3360, 617, 0.387186 
3360, 618, 0.391485 
3360, 619, 0.395623 
3360, 620, 0.399413 
3360, 621, 0.40356 
3360, 622, 0.407884 
3360, 623, 0.413044 
3360, 624, 0.418981 
3360, 625, 0.425415 
3360, 626, 0.432337 
3360, 627, 0.43934 
3360, 628, 0.446661 
3360, 629, 0.45355 
3360, 630, 0.45993 
3360, 631, 0.465833 
3360, 632, 0.470845 
3360, 633, 0.475513 
3360, 634, 0.479468 
3360, 635, 0.48327 
3360, 636, 0.487024 
3360, 637, 0.490881 
3360, 638, 0.495533 
3360, 639, 0.500576 
3360, 640, 0.506495 
3360, 641, 0.512972 
3360, 642, 0.519834 
3360, 643, 0.526625 
3360, 644, 0.532179 
3360, 645, 0.535636 
3360, 646, 0.536538 
3360, 647, 0.535362 
3360, 648, 0.532512 
3360, 649, 0.528776 
3360, 650, 0.525793 
3360, 651, 0.524418 
3360, 652, 0.525204 
3360, 653, 0.527268 
3360, 654, 0.530319 
3360, 655, 0.534109 
3360, 656, 0.537881 
3360, 657, 0.542371 
3360, 658, 0.546701 
3360, 659, 0.551895 
3360, 660, 0.55789 
3360, 661, 0.564206 
3360, 662, 0.570613 
3360, 663, 0.575174 
3360, 664, 0.57907 
3360, 665, 0.581406 
3360, 666, 0.582418 
3360, 667, 0.582699 
3360, 668, 0.582421 
3360, 669, 0.583467 
3360, 670, 0.584442 
3360, 671, 0.58587 
3360, 672, 0.587362 
3360, 673, 0.588467 
3360, 674, 0.589502 
3360, 675, 0.589884 
3360, 676, 0.592002 
3360, 677, 0.596622 
3360, 678, 0.603384 
3360, 679, 0.610946 
3360, 680, 0.617133 
3360, 681, 0.622846 
3360, 682, 0.626099 
3360, 683, 0.624745 
3360, 684, 0.619104 
3360, 685, 0.6112 
3360, 686, 0.603998 
3360, 687, 0.594088 
3360, 688, 0.582494 
