,red,green,blue
0,187.92528373304842,192.68327917086864,24.277557399725623
1,641.8270922888007,720.9333689041704,110.33325963472532
2,218.12476662338446,408.9075882532247,130.8760297031452
3,157.0801885699698,270.50516221971105,28.3767183798712
4,364.17500624425554,517.4960076633129,171.43310124895487
5,431.38600057424696,920.2296706517071,196.16633062269887
6,608.7477267816419,550.6797411612548,23.823729881418124
7,149.1017646981739,257.554475154515,134.5325849994271
8,538.490118807597,372.96413527744284,52.42797797191722
9,139.4165837224124,137.39363941775605,49.94365148259971
10,512.1536816759207,899.6051514915191,58.74476440615047
11,747.3348054338918,832.4361950160506,37.365854178096555
12,73.52597635210364,138.09079646223728,105.58199003296562
13,207.464965356131,501.77108227924776,46.33729213613018
14,464.4867123277686,230.8600158206588,20.192491490252046
15,926.7963931052443,1188.9409591186281,54.957001983488595
16,553.1279164819233,391.5722136720347,106.776411406884
17,184.1220416823639,450.26764520200163,167.6407025844995
18,1213.5396263190926,1840.3611007444415,377.4436803108569
19,796.4070837268961,1210.8543397700312,250.10652768920482
20,486.8447092833295,743.0156806688278,154.134912912715
21,276.00847424166454,421.2817144373498,87.52597472332317
22,124.92185199278302,192.32897265683175,40.4101160577825
23,45.458473054211304,69.83848231846495,15.010913302742798
