,red,green,blue
0,18.559027078897508,25.927126345057506,2.99305487703
1,65.57237372769501,95.67679974604003,13.419541547557499
2,25.2724347726125,54.7385438463975,16.307569967102495
3,17.40872415329,36.99311720406249,3.44078978836
4,37.51167555516748,67.8011234219125,21.39597611539
5,50.901624079202485,123.4746564492675,23.787699290627494
6,62.593724059952486,77.131059173795,2.9234780818825
7,16.0404835622175,33.483154718025,16.827632396915003
8,50.65469326050751,46.83700620567249,6.5050646384425015
9,12.336705632752498,17.549184008685,6.429781038140001
10,59.09105700497749,124.58016458390748,6.9499161442925
11,79.586069439145,117.6550947452775,4.521141438910001
12,8.0971653390125,17.786222326255007,13.098953595012501
13,25.84498271987999,68.999652444865,5.5285678701975
14,38.34605693594999,26.165589360254998,2.4979135885724997
15,100.05947980114506,164.58092346466503,6.480490584962499
16,48.611781824034985,47.660951486429994,13.580197281819997
17,21.34942524278249,57.403184367195,20.322560460934998
18,133.79399139016505,248.9869701135424,46.71778669761749
19,88.04558324670751,163.9613454253575,30.93391214553749
20,53.919150444397516,100.63946138404002,19.045546680394995
21,30.576633666327492,57.05842874070499,10.808862273779999
22,13.860490789797499,26.04842369018001,4.991832383102499
23,5.0214568606300025,9.439464526447502,1.8562906537175008
